ObjectGUID;ObjectId;Alfa;Beta;Tau1;Phi1;I1;Tau2;Phi2;I2;Tau3;Phi3;I3;Tau4;Phi4;I4;J;Q;U;V;P;J0;Q0;U0;V0;P0;Alfa1;Beta1;Gamma;Re_Hi;Im_Hi;ErrorCode;ErrorCode01
{9AF935E3-D846-4326-A2D5-F14A7F8865A8};207;9;17;0;0;0;0;1,570796327;0;0;0,785398163;0;1,570796327;0,785398163;0;0;0;0;0;0;0;0;0;0;0;0;0;0,785398163;0;0;0;2
{9D0544F0-8652-4D04-A73A-53C9F60C8426};122;5;16;0;0;0,055;0;1,570796327;0,055;0;0,785398163;0,055;1,570796327;0,785398163;0,055;0,11;0;0;0;0;0,163040217;-0,106465367;0;0;0,653000648;0;0;0,785398163;0;0;0;2
{9EDEE9B1-8E9D-4F8E-A1F3-DE17D4FC2CEE};103;4;18;0;0;0,055;0;1,570796327;0,055;0;0,785398163;0,055;1,570796327;0,785398163;0,055;0,11;0;0;0;0;0,163040217;-0,106465367;0;0;0,653000648;0;0;0,785398163;0;0;0;2
{A157DC40-8300-4695-906F-87AD77F27D57};202;9;12;0;0;0;0;1,570796327;0;0;0,785398163;0;1,570796327;0,785398163;0;0;0;0;0;0;0;0;0;0;0;0;0;0,785398163;0;0;0;2
{A2031138-2355-4237-B928-56817B7B1E9D};15;0;14;0;0;0,155;0;1,570796327;0,155;0;0,785398163;0,155;1,570796327;0,785398163;0,155;0,31;0;0;0;0;0,459476976;-0,300038763;0;0;0,653000648;0;0;0,785398163;0;0;0;2
{A4E41548-E39F-4BE3-A74A-E42A3D1D15F9};121;5;15;0;0;0;0;1,570796327;0;0;0,785398163;0;1,570796327;0,785398163;0;0;0;0;0;0;0;0;0;0;0;0;0;0,785398163;0;0;0;2
{A4F4B8C4-2C8E-4017-8C7D-D84337404F47};16;0;15;0;0;0,445;0;1,570796327;0,185;0;0,785398163;0,21;1,570796327;0,785398163;0,21;0,63;0,26;-0,21;-0,21;0,626531884;0,682130375;-0,22438841;0,17481366;0,283868293;0,58912441;-0,339741255;0,425710978;0,785398163;-0,353445783;0,453440037;0;0
{A4F59A50-3BFE-4AF0-97B3-2E63C355BD2C};153;7;5;0;0;1,11;0;1,570796327;0,21;0;0,785398163;0,66;1,570796327;0,785398163;0,66;1,32;0,9;-6,66134E-16;-6,66134E-16;0,681818182;1,085402326;0,056381003;5,5452E-16;9,00449E-16;0,051944797;-5,81311E-16;8,22098E-16;0,785398163;-5,81311E-16;8,22098E-16;0;0
{A5099F6E-8CBA-4348-96A7-877599A4F50B};168;7;20;0;0;0,785;0;1,570796327;0,385;0;0,785398163;0,585;1,570796327;0,785398163;0,585;1,17;0,4;-4,44089E-16;-4,44089E-16;0,341880342;1,347008246;-0,539530846;3,6968E-16;6,00299E-16;0,400540121;-8,71967E-16;1,23315E-15;0,785398163;-8,71967E-16;1,23315E-15;0;0
{A572100F-2ED4-463E-92FC-B7B4E61B870D};163;7;15;0;0;1,04;0;1,570796327;0,36;0;0,785398163;0,7;1,570796327;0,785398163;0,7;1,4;0,68;-6,66134E-16;-6,66134E-16;0,485714286;1,416907765;-0,347128789;5,5452E-16;9,00449E-16;0,244990392;-7,69383E-16;1,08807E-15;0,785398163;-7,69383E-16;1,08807E-15;0;0
{A644535D-71CB-487E-BD68-874D8D24BBFE};84;3;20;0;0;1,37;0;1,570796327;0,48;0;0,785398163;0,925;1,570796327;0,785398163;0,925;1,85;0,89;-6,66134E-16;-6,66134E-16;0,481081081;1,880638406;-0,471410332;5,5452E-16;9,00449E-16;0,250665057;-5,87843E-16;8,31336E-16;0,785398163;-5,87843E-16;8,31336E-16;0;0
{A64E25AA-C5F0-4273-BF18-AC2CC0556A1E};176;8;7;0;0;0,75;0;1,570796327;0,35;0;0,785398163;0,55;1,570796327;0,785398163;0,55;1,1;0,4;-2,22045E-16;-2,22045E-16;0,363636364;1,243255381;-0,471780158;1,8484E-16;3,0015E-16;0,37947164;-4,35984E-16;6,16574E-16;0,785398163;-4,35984E-16;6,16574E-16;0;0
{A6712B58-EFDF-4E92-B555-CC2600E2D51F};110;5;4;0;0;0,705;0;1,570796327;0,185;0;0,785398163;0,345;1,570796327;0,785398163;0,445;0,89;0,52;-0,2;-3,33067E-16;0,625994979;0,815852747;-0,090666038;0,218419978;0,051930778;0,296775134;0;0;0,785398163;0;0;0;1
{A7B40092-5C92-470D-8109-0F3E4BFEE05E};177;8;8;0;0;0,75;0;1,570796327;0,05;0;0,785398163;0,35;1,570796327;0,785398163;0,4;0,8;0,7;-0,1;-5,55112E-16;0,883883476;0,50824015;0,263235073;0,109209989;0,025965389;0,563062167;-0,001416803;0,028193672;0,785398163;-0,001416804;0,028201145;0;0
{A9B4EE02-B74B-4BB4-917F-92C2DC92BE81};189;8;20;0;0;1,585;0;1,570796327;1,135;0;0,785398163;1,36;1,570796327;0,785398163;1,36;2,72;0,45;-1,11022E-16;-1,11022E-16;0,165441176;3,595999775;-1,965615471;9,24201E-17;1,50075E-16;0,546611678;-1,9377E-16;2,74033E-16;0,785398163;-1,9377E-16;2,74033E-16;0;0
{A9DFE279-9FD0-4C95-8543-60F1568B2685};164;7;16;0;0;1,155;0;1,570796327;0,645;0;0,785398163;0,9;1,570796327;0,785398163;0,9;1,8;0,51;-4,44089E-16;-4,44089E-16;0,283333333;2,174318668;-0,986246825;3,6968E-16;6,00299E-16;0,453588905;-6,83896E-16;9,67175E-16;0,785398163;-6,83896E-16;9,67175E-16;0;0
{A9F28628-5C0E-40A8-A5A2-A8B9E4189EF3};63;2;20;0;0;0;0;1,570796327;0;0;0,785398163;0;1,570796327;0,785398163;0;0;0;0;0;0;0;0;0;0;0;0;0;0,785398163;0;0;0;2
{AA5D93E0-7613-4EF7-8EB2-2A2B34459968};55;2;12;0;0;0,22;0;1,570796327;0,01;0;0,785398163;0,115;1,570796327;0,785398163;0,115;0,23;0,21;-1,66533E-16;-1,66533E-16;0,913043478;0,137650207;0,088649192;1,3863E-16;2,25112E-16;0,644017859;-6,22834E-16;8,8082E-16;0,785398163;-6,22834E-16;8,8082E-16;0;0
{AAAE67D0-6A1F-4CE3-8422-B90DCDA9EBF6};41;1;19;0;0;0;0;1,570796327;0;0;0,785398163;0;1,570796327;0,785398163;0;0;0;0;0;0;0;0;0;0;0;0;0;0,785398163;0;0;0;2
{AE1629E1-5BA1-4414-BC3C-A7AC71BF1AD6};8;0;7;0;0;0;0;1,570796327;0;0;0,785398163;0;1,570796327;0,785398163;0;0;0;0;0;0;0;0;0;0;0;0;0;0,785398163;0;0;0;2
{AFA2294E-94DB-41C5-91AD-361F9CA88A49};107;5;1;0;0;0,155;0;1,570796327;0,045;0;0,785398163;0,095;1,570796327;0,785398163;0,1;0,2;0,11;-0,01;-6,93889E-17;0,552268051;0,189971391;-0,030533178;0,010920999;0,002596539;0,171243131;-0,001288775;0,021346434;0,785398163;-0,001288776;0,021349676;0;0
{B0E4FE6B-3928-4027-981D-1A90B9DA3003};173;8;4;0;0;0,84;0;1,570796327;0,07;0;0,785398163;0,44;1,570796327;0,785398163;0,455;0,91;0,77;-0,03;-4,44089E-16;0,846795818;0,603529679;0,260522571;0,032762997;0,007789617;0,435256351;-0,000555847;0,009176688;0,785398163;-0,000555847;0,009176946;0;0
{B13DED12-D487-40D4-9C3B-37FAD052D9CA};195;9;5;0;0;0;0;1,570796327;0;0;0,785398163;0;1,570796327;0,785398163;0;0;0;0;0;0;0;0;0;0;0;0;0;0,785398163;0;0;0;2
{B1A98F59-9B9A-4CBF-8601-C7002603961B};74;3;10;0;0;0,575;0;1,570796327;0,575;0;0,785398163;0,575;1,570796327;0,785398163;0,575;1,15;0;0;0;0;1,704511361;-1,113047024;0;0;0,653000648;0;0;0,785398163;0;0;0;2
{B24B67B7-F17E-417D-A209-8D4B4FFCD91E};199;9;9;0;0;0;0;1,570796327;0;0;0,785398163;0;1,570796327;0,785398163;0;0;0;0;0;0;0;0;0;0;0;0;0;0,785398163;0;0;0;2
{B2BCB06F-BE53-4821-8974-DEA143AF640B};146;6;19;0;0;0;0;1,570796327;0;0;0,785398163;0;1,570796327;0,785398163;0;0;0;0;0;0;0;0;0;0;0;0;0;0,785398163;0;0;0;2
{B2C67D3C-FF7F-40F3-B5D9-06F9E02E5C9F};98;4;13;0;0;0,155;0;1,570796327;0,155;0;0,785398163;0,155;1,570796327;0,785398163;0,155;0,31;0;0;0;0;0,459476976;-0,300038763;0;0;0,653000648;0;0;0,785398163;0;0;0;2
{B34A100B-3BAC-4F7C-8F4B-772D54FD9CE5};82;3;18;0;0;0,09;0;1,570796327;0,09;0;0,785398163;0,09;1,570796327;0,785398163;0,009;0,18;0;0;-0,162;0,9;0,266793083;-0,174216056;-0,04206393;0,176920182;0,94393743;0;0;0,785398163;0;0;0;2
{B3B77D45-FAFE-4BE1-80C4-C86B7C550A93};208;9;18;0;0;0;0;1,570796327;0;0;0,785398163;0;1,570796327;0,785398163;0;0;0;0;0;0;0;0;0;0;0;0;0;0,785398163;0;0;0;2
{B3BFC810-519E-4DE7-806F-93C6C876E800};159;7;11;0;0;0,045;0;1,570796327;0,045;0;0,785398163;0,045;1,570796327;0,785398163;0,045;0,09;0;0;0;0;0,133396541;-0,087108028;0;0;0,653000648;0;0;0,785398163;0;0;0;2
{B423B7C3-52D9-4DA0-8120-BA18D04A71D5};139;6;12;0;0;0,2;0;1,570796327;0,18;0;0,785398163;0,165;1,570796327;0,785398163;0,19;0,38;0,02;-0,05;-1,38778E-17;0,141714863;0,543872501;-0,338145775;0,054604994;0,012982694;0,630243775;0;0;0,785398163;0;0;0;1
{B777C958-6F76-4BF6-9102-2C64702CB793};93;4;8;0;0;0,735;0;1,570796327;0,615;0;0,785398163;0,615;1,570796327;0,785398163;0,665;1,35;0,12;-0,12;-0,02;0,126577833;1,884804082;-1,128758364;0,125858909;0,053000465;0,603240113;-6,44721E-05;0,084750612;0,785398163;-6,44721E-05;0,084954108;0;0
{B90C36EE-3CBC-4764-8E36-2B5D99D85446};117;5;11;0;0;0,06;0;1,570796327;0,06;0;0,785398163;0,06;1,570796327;0,785398163;0,06;0,12;0;0;0;0;0,177862055;-0,116144037;0;0;0,653000648;0;0;0,785398163;0;0;0;2
{B9314DE1-E29B-4CDB-B801-2C1793E1A243};32;1;10;0;0;0,045;0;1,570796327;0,045;0;0,785398163;0,045;1,570796327;0,785398163;0,045;0,09;0;0;0;0;0,133396541;-0,087108028;0;0;0,653000648;0;0;0,785398163;0;0;0;2
{B9CC783F-95A7-45E1-A319-4B75D1EEF5D4};89;4;4;0;0;0,78;0;1,570796327;0,47;0;0,785398163;0,44;1,570796327;0,785398163;0,1;1,25;0,31;-0,37;-1,05;0,924510681;1,552690977;-0,750356746;0,131440375;1,242776822;0,938803322;0;0;0,785398163;0;0;0;2
{BA01F7E1-E17A-461A-B8DB-3366CFF43962};102;4;17;0;0;0,12;0;1,570796327;0,12;0;0,785398163;0,12;1,570796327;0,785398163;0,12;0,24;0;0;0;0;0,35572411;-0,232288074;0;0;0,653000648;0;0;0,785398163;0;0;0;2
{BABE78E7-D841-4845-8F61-F1264638F5F7};124;5;18;0;0;0;0;1,570796327;0;0;0,785398163;0;1,570796327;0,785398163;0;0;0;0;0;0;0;0;0;0;0;0;0;0,785398163;0;0;0;2
{BB4B2A3B-847A-4FC5-ABD4-6D9779772E11};33;1;11;0;0;0;0;1,570796327;0;0;0,785398163;0;1,570796327;0,785398163;0;0;0;0;0;0;0;0;0;0;0;0;0;0,785398163;0;0;0;2
